subject,graph,method,n_channels,accuracy
21,1,2,12,0.6
21,1,2,15,0.6416666666666666
21,1,2,18,0.6666666666666667
21,1,2,21,0.7333333333333333
21,1,2,24,0.65
21,1,2,27,0.7000000000000001
21,1,2,30,0.6833333333333333
21,1,2,30,0.6833333333333333
21,1,3,3,0.5833333333333333
21,1,3,6,0.5833333333333333
21,1,3,9,0.6333333333333334
21,1,3,12,0.5833333333333334
21,1,3,15,0.6000000000000001
21,1,3,18,0.7416666666666666
21,1,3,21,0.6333333333333334
21,1,3,24,0.6833333333333332
21,1,3,27,0.7
21,1,3,30,0.6833333333333333
21,1,3,30,0.6833333333333333
22,1,1,3,0.4333333333333333
22,1,1,4,0.4666666666666666
22,1,1,5,0.5333333333333334
22,1,1,7,0.475
22,1,1,8,0.45833333333333337
22,1,1,9,0.4416666666666667
22,1,1,11,0.5416666666666667
22,1,1,12,0.5833333333333333
22,1,1,13,0.5333333333333334
22,1,1,14,0.5666666666666667
22,1,1,16,0.45
22,1,1,18,0.5166666666666666
22,1,1,20,0.525
22,1,1,22,0.5
22,1,1,29,0.575
22,1,1,30,0.575
22,1,2,3,0.4
22,1,2,6,0.4916666666666667
22,1,2,9,0.5250000000000001
22,1,2,12,0.4333333333333333
22,1,2,15,0.5166666666666667
22,1,2,18,0.5416666666666667
22,1,2,21,0.55
22,1,2,24,0.6
22,1,2,27,0.55
22,1,2,30,0.575
22,1,2,30,0.575
22,1,3,3,0.3083333333333333
22,1,3,6,0.4
22,1,3,9,0.475
22,1,3,12,0.575
22,1,3,15,0.5083333333333333
22,1,3,18,0.425
22,1,3,21,0.475
22,1,3,24,0.5333333333333333
22,1,3,27,0.5666666666666667
22,1,3,30,0.575
22,1,3,30,0.575
23,1,1,3,0.4166666666666667
23,1,1,4,0.3666666666666667
23,1,1,5,0.35
23,1,1,7,0.55
23,1,1,8,0.5499999999999999
23,1,1,9,0.5666666666666667
23,1,1,11,0.5916666666666667
23,1,1,12,0.5416666666666666
23,1,1,13,0.5250000000000001
23,1,1,14,0.575
23,1,1,16,0.525
23,1,1,18,0.525
23,1,1,20,0.5000000000000001
23,1,1,22,0.525
23,1,1,29,0.5916666666666667
23,1,1,30,0.5833333333333333
23,1,2,3,0.4833333333333333
23,1,2,6,0.45
23,1,2,9,0.5166666666666667
23,1,2,12,0.525
23,1,2,15,0.45
23,1,2,18,0.5666666666666667
23,1,2,21,0.5416666666666667
23,1,2,24,0.625
23,1,2,27,0.5833333333333334
23,1,2,30,0.5833333333333333
23,1,2,30,0.5833333333333333
23,1,3,3,0.35833333333333334
23,1,3,6,0.425
23,1,3,9,0.4166666666666667
23,1,3,12,0.4333333333333334
23,1,3,15,0.4666666666666666
23,1,3,18,0.5083333333333334
23,1,3,21,0.4916666666666667
23,1,3,24,0.4666666666666667
23,1,3,27,0.5833333333333333
23,1,3,30,0.5833333333333333
23,1,3,30,0.5833333333333333
24,1,1,3,0.3
24,1,1,4,0.3181818181818182
24,1,1,5,0.2545454545454545
24,1,1,7,0.33636363636363636
24,1,1,8,0.2909090909090909
24,1,1,9,0.27272727272727265
24,1,1,11,0.34545454545454546
24,1,1,12,0.3181818181818182
24,1,1,13,0.3636363636363636
24,1,1,14,0.3454545454545454
24,1,1,16,0.4
24,1,1,18,0.36363636363636365
24,1,1,20,0.36363636363636365
24,1,1,22,0.3545454545454546
24,1,1,29,0.3727272727272727
24,1,1,30,0.35454545454545455
24,1,2,3,0.38181818181818183
24,1,2,6,0.3818181818181818
24,1,2,9,0.37272727272727274
24,1,2,12,0.39090909090909093
24,1,2,15,0.4
24,1,2,18,0.36363636363636365
24,1,2,21,0.40909090909090906
24,1,2,24,0.40909090909090906
24,1,2,27,0.40909090909090906
24,1,2,30,0.35454545454545455
24,1,2,30,0.35454545454545455
24,1,3,3,0.2909090909090909
24,1,3,6,0.32727272727272727
24,1,3,9,0.3090909090909091
24,1,3,12,0.3636363636363636
24,1,3,15,0.36363636363636365
24,1,3,18,0.40909090909090906
24,1,3,21,0.41818181818181815
24,1,3,24,0.39090909090909093
24,1,3,27,0.32727272727272727
24,1,3,30,0.35454545454545455
24,1,3,30,0.35454545454545455
25,1,1,3,0.5583333333333333
25,1,1,4,0.7833333333333334
25,1,1,5,0.7750000000000001
25,1,1,7,0.85
25,1,1,8,0.85
25,1,1,9,0.85
25,1,1,11,0.825
25,1,1,12,0.7833333333333334
25,1,1,13,0.85
25,1,1,14,0.8666666666666668
25,1,1,16,0.8583333333333334
25,1,1,18,0.8833333333333332
25,1,1,20,0.9166666666666667
25,1,1,22,0.9083333333333334
25,1,1,29,0.8916666666666666
25,1,1,30,0.8916666666666666
25,1,2,3,0.6916666666666667
25,1,2,6,0.7333333333333334
25,1,2,9,0.8416666666666666
25,1,2,12,0.8583333333333334
25,1,2,15,0.8666666666666666
25,1,2,18,0.8833333333333334
25,1,2,21,0.875
25,1,2,24,0.8666666666666666
25,1,2,27,0.8666666666666668
25,1,2,30,0.8916666666666666
25,1,2,30,0.8916666666666666
25,1,3,3,0.7416666666666666
25,1,3,6,0.7
25,1,3,9,0.825
25,1,3,12,0.85
25,1,3,15,0.8833333333333334
25,1,3,18,0.85
25,1,3,21,0.8749999999999998
25,1,3,24,0.8583333333333332
25,1,3,27,0.875
25,1,3,30,0.8916666666666666
25,1,3,30,0.8916666666666666
26,1,1,3,0.55
26,1,1,4,0.5
26,1,1,5,0.4916666666666667
26,1,1,7,0.5583333333333333
26,1,1,8,0.5916666666666667
26,1,1,9,0.5166666666666667
26,1,1,11,0.6
26,1,1,12,0.5333333333333333
26,1,1,13,0.5
26,1,1,14,0.4583333333333333
26,1,1,16,0.4749999999999999
26,1,1,18,0.4583333333333333
26,1,1,20,0.5416666666666667
26,1,1,22,0.5166666666666666
26,1,1,29,0.55
26,1,1,30,0.5
26,1,2,3,0.35833333333333334
26,1,2,6,0.39166666666666666
26,1,2,9,0.4166666666666667
26,1,2,12,0.425
26,1,2,15,0.4416666666666667
26,1,2,18,0.4916666666666667
26,1,2,21,0.5166666666666667
26,1,2,24,0.5083333333333333
26,1,2,27,0.5083333333333334
26,1,2,30,0.5
26,1,2,30,0.5
26,1,3,3,0.4666666666666666
26,1,3,6,0.525
26,1,3,9,0.4749999999999999
26,1,3,12,0.45
26,1,3,15,0.4583333333333333
26,1,3,18,0.5
26,1,3,21,0.4999999999999999
26,1,3,24,0.45
26,1,3,27,0.45833333333333337
26,1,3,30,0.5
26,1,3,30,0.5
27,1,1,3,0.5181818181818182
27,1,1,4,0.5
27,1,1,5,0.5272727272727272
27,1,1,7,0.32727272727272727
27,1,1,8,0.36363636363636365
27,1,1,9,0.4545454545454546
27,1,1,11,0.509090909090909
27,1,1,12,0.5272727272727272
27,1,1,13,0.5545454545454545
27,1,1,14,0.5363636363636364
27,1,1,16,0.5272727272727272
27,1,1,18,0.509090909090909
27,1,1,20,0.5454545454545453
27,1,1,22,0.5545454545454546
27,1,1,29,0.6272727272727273
27,1,1,30,0.6090909090909091
27,1,2,3,0.5727272727272726
27,1,2,6,0.46363636363636357
27,1,2,9,0.5272727272727271
27,1,2,12,0.46363636363636357
27,1,2,15,0.46363636363636357
27,1,2,18,0.509090909090909
27,1,2,21,0.5454545454545454
27,1,2,24,0.5181818181818182
27,1,2,27,0.5909090909090908
27,1,2,30,0.6090909090909091
27,1,2,30,0.6090909090909091
27,1,3,3,0.5181818181818182
27,1,3,6,0.4545454545454545
27,1,3,9,0.509090909090909
27,1,3,12,0.5545454545454545
27,1,3,15,0.5272727272727271
27,1,3,18,0.509090909090909
27,1,3,21,0.5636363636363635
27,1,3,24,0.5909090909090909
27,1,3,27,0.5636363636363637
27,1,3,30,0.6090909090909091
27,1,3,30,0.6090909090909091
28,1,1,3,0.675
28,1,1,4,0.7333333333333333
28,1,1,5,0.7666666666666668
28,1,1,7,0.8333333333333334
28,1,1,8,0.8666666666666668
28,1,1,9,0.8666666666666668
28,1,1,11,0.8833333333333332
28,1,1,12,0.9083333333333334
28,1,1,13,0.9499999999999998
28,1,1,14,0.9333333333333332
28,1,1,16,0.8916666666666668
28,1,1,18,0.9083333333333332
28,1,1,20,0.9166666666666666
28,1,1,22,0.8916666666666666
28,1,1,29,0.9083333333333332
28,1,1,30,0.925
28,1,2,3,0.75
28,1,2,6,0.7583333333333334
28,1,2,9,0.9
28,1,2,12,0.9
28,1,2,15,0.8916666666666666
28,1,2,18,0.8916666666666666
28,1,2,21,0.875
28,1,2,24,0.8916666666666666
28,1,2,27,0.9
28,1,2,30,0.925
28,1,2,30,0.925
28,1,3,3,0.7416666666666668
28,1,3,6,0.7583333333333333
28,1,3,9,0.825
28,1,3,12,0.925
28,1,3,15,0.9416666666666667
28,1,3,18,0.925
28,1,3,21,0.9
28,1,3,24,0.9083333333333334
28,1,3,27,0.8833333333333334
28,1,3,30,0.925
28,1,3,30,0.925
29,1,1,3,0.4083333333333334
29,1,1,4,0.5083333333333334
29,1,1,5,0.4666666666666667
29,1,1,7,0.5416666666666667
29,1,1,8,0.5833333333333333
29,1,1,9,0.4916666666666667
29,1,1,11,0.5416666666666666
29,1,1,12,0.4583333333333333
29,1,1,13,0.4666666666666667
29,1,1,14,0.5166666666666666
29,1,1,16,0.4916666666666667
29,1,1,18,0.5583333333333333
29,1,1,20,0.5916666666666667
29,1,1,22,0.5916666666666668
29,1,1,29,0.6
29,1,1,30,0.5833333333333333
29,1,2,3,0.6333333333333334
29,1,2,6,0.5666666666666667
29,1,2,9,0.5416666666666667
29,1,2,12,0.5416666666666667
29,1,2,15,0.5166666666666667
29,1,2,18,0.5666666666666667
29,1,2,21,0.4916666666666667
29,1,2,24,0.5083333333333334
29,1,2,27,0.5416666666666667
29,1,2,30,0.5833333333333333
29,1,2,30,0.5833333333333333
29,1,3,3,0.4916666666666667
29,1,3,6,0.55
29,1,3,9,0.5333333333333332
29,1,3,12,0.6000000000000001
29,1,3,15,0.6166666666666667
29,1,3,18,0.6166666666666667
29,1,3,21,0.5833333333333334
29,1,3,24,0.5916666666666667
29,1,3,27,0.6083333333333333
29,1,3,30,0.5833333333333333
29,1,3,30,0.5833333333333333
1,2,1,4,0.7666666666666666
1,2,1,6,0.7583333333333333
1,2,1,7,0.7416666666666667
1,2,1,10,0.75
1,2,1,11,0.775
1,2,1,13,0.8416666666666668
1,2,1,14,0.7750000000000001
1,2,1,17,0.75
1,2,1,19,0.8083333333333333
1,2,1,22,0.7666666666666667
1,2,1,29,0.825
1,2,1,30,0.8583333333333332
1,2,2,3,0.7
1,2,2,6,0.8333333333333333
1,2,2,9,0.8666666666666666
1,2,2,12,0.7416666666666666
1,2,2,15,0.7333333333333333
1,2,2,18,0.8
1,2,2,21,0.8166666666666667
1,2,2,24,0.8416666666666668
1,2,2,27,0.775
1,2,2,30,0.8583333333333332
1,2,2,30,0.8583333333333332
1,2,3,3,0.4666666666666666
1,2,3,6,0.6916666666666667
1,2,3,9,0.7916666666666667
1,2,3,12,0.7916666666666666
1,2,3,15,0.8083333333333333
1,2,3,18,0.7416666666666666
1,2,3,21,0.8666666666666668
1,2,3,24,0.775
1,2,3,27,0.75
1,2,3,30,0.8583333333333332
1,2,3,30,0.8583333333333332
2,2,1,4,0.75
2,2,1,6,0.7666666666666667
2,2,1,7,0.7833333333333333
2,2,1,10,0.8
2,2,1,11,0.8166666666666668
2,2,1,13,0.8083333333333333
2,2,1,14,0.7999999999999999
2,2,1,17,0.8166666666666668
2,2,1,19,0.8166666666666667
2,2,1,22,0.8583333333333332
2,2,1,29,0.825
2,2,1,30,0.825
2,2,2,3,0.5
2,2,2,6,0.8583333333333334
2,2,2,9,0.8083333333333333
2,2,2,12,0.7916666666666667
2,2,2,15,0.8083333333333333
2,2,2,18,0.825
2,2,2,21,0.8583333333333332
2,2,2,24,0.8416666666666666
2,2,2,27,0.8
2,2,2,30,0.825
2,2,2,30,0.825
2,2,3,3,0.7416666666666666
2,2,3,6,0.75
2,2,3,9,0.7499999999999999
2,2,3,12,0.8
2,2,3,15,0.7666666666666666
2,2,3,18,0.8416666666666668
2,2,3,21,0.8166666666666667
2,2,3,24,0.7916666666666666
2,2,3,27,0.8416666666666666
2,2,3,30,0.825
2,2,3,30,0.825
3,2,1,4,0.7416666666666666
3,2,1,6,0.7166666666666666
3,2,1,7,0.6666666666666666
3,2,1,10,0.7666666666666667
3,2,1,11,0.7583333333333334
3,2,1,13,0.825
3,2,1,14,0.825
3,2,1,17,0.775
3,2,1,19,0.8666666666666666
3,2,1,22,0.8999999999999998
3,2,1,29,0.8916666666666668
3,2,1,30,0.9083333333333334
3,2,2,3,0.75
3,2,2,6,0.875
3,2,2,9,0.8833333333333334
3,2,2,12,0.875
3,2,2,15,0.9
3,2,2,18,0.9333333333333333
3,2,2,21,0.9333333333333333
3,2,2,24,0.8833333333333332
3,2,2,27,0.8583333333333332
3,2,2,30,0.9083333333333334
3,2,2,30,0.9083333333333334
3,2,3,3,0.65
3,2,3,6,0.7916666666666667
3,2,3,9,0.675
3,2,3,12,0.7416666666666667
3,2,3,15,0.8583333333333334
3,2,3,18,0.9083333333333334
3,2,3,21,0.8916666666666666
3,2,3,24,0.8833333333333334
3,2,3,27,0.8916666666666666
3,2,3,30,0.9083333333333334
3,2,3,30,0.9083333333333334
4,2,1,4,0.6000000000000001
4,2,1,6,0.6166666666666667
4,2,1,7,0.6333333333333333
4,2,1,10,0.7
4,2,1,11,0.7583333333333333
4,2,1,13,0.7333333333333333
4,2,1,14,0.8
4,2,1,17,0.6916666666666667
4,2,1,19,0.7
4,2,1,22,0.6666666666666666
4,2,1,29,0.775
4,2,1,30,0.7916666666666667
4,2,2,3,0.7166666666666668
4,2,2,6,0.6416666666666666
4,2,2,9,0.7416666666666666
4,2,2,12,0.825
4,2,2,15,0.8333333333333333
4,2,2,18,0.8416666666666666
4,2,2,21,0.825
4,2,2,24,0.7833333333333333
4,2,2,27,0.775
4,2,2,30,0.7916666666666667
4,2,2,30,0.7916666666666667
4,2,3,3,0.6083333333333333
4,2,3,6,0.6416666666666666
4,2,3,9,0.7583333333333333
4,2,3,12,0.7083333333333334
4,2,3,15,0.7166666666666668
4,2,3,18,0.8166666666666668
4,2,3,21,0.7333333333333332
4,2,3,24,0.8333333333333333
4,2,3,27,0.825
4,2,3,30,0.7916666666666667
4,2,3,30,0.7916666666666667
5,2,1,4,0.5916666666666667
5,2,1,6,0.7000000000000001
5,2,1,7,0.6666666666666667
5,2,1,10,0.6416666666666667
5,2,1,11,0.725
5,2,1,13,0.775
5,2,1,14,0.7583333333333334
5,2,1,17,0.7833333333333333
5,2,1,19,0.7666666666666668
5,2,1,22,0.7333333333333334
5,2,1,29,0.7916666666666666
5,2,1,30,0.7666666666666667
5,2,2,3,0.675
5,2,2,6,0.825
5,2,2,9,0.7916666666666666
5,2,2,12,0.7666666666666666
5,2,2,15,0.7499999999999999
5,2,2,18,0.75
5,2,2,21,0.7833333333333334
5,2,2,24,0.7666666666666667
5,2,2,27,0.7166666666666667
5,2,2,30,0.7666666666666667
5,2,2,30,0.7666666666666667
5,2,3,3,0.5166666666666666
5,2,3,6,0.6499999999999999
5,2,3,9,0.6916666666666667
5,2,3,12,0.7333333333333333
5,2,3,15,0.8083333333333333
5,2,3,18,0.7916666666666666
5,2,3,21,0.775
5,2,3,24,0.7583333333333334
5,2,3,27,0.7833333333333334
5,2,3,30,0.7666666666666667
5,2,3,30,0.7666666666666667
6,2,1,4,0.8166666666666668
6,2,1,6,0.8083333333333333
6,2,1,7,0.8416666666666666
6,2,1,10,0.875
6,2,1,11,0.8583333333333332
6,2,1,13,0.95
6,2,1,14,0.925
6,2,1,17,0.9166666666666666
6,2,1,19,0.9
6,2,1,22,0.875
6,2,1,29,0.925
6,2,1,30,0.925
6,2,2,3,0.5166666666666667
6,2,2,6,0.6249999999999999
6,2,2,9,0.8333333333333334
6,2,2,12,0.7833333333333334
6,2,2,15,0.8
6,2,2,18,0.9166666666666666
6,2,2,21,0.8916666666666668
6,2,2,24,0.9083333333333334
6,2,2,27,0.9416666666666667
6,2,2,30,0.925
6,2,2,30,0.925
6,2,3,3,0.6333333333333333
6,2,3,6,0.825
6,2,3,9,0.9
6,2,3,12,0.9333333333333332
6,2,3,15,0.9333333333333332
6,2,3,18,0.9166666666666666
6,2,3,21,0.9249999999999998
6,2,3,24,0.8999999999999998
6,2,3,27,0.9166666666666666
6,2,3,30,0.925
6,2,3,30,0.925
7,2,1,4,0.5916666666666666
7,2,1,6,0.5916666666666666
7,2,1,7,0.5916666666666667
7,2,1,10,0.6583333333333333
7,2,1,11,0.7
7,2,1,13,0.7166666666666666
7,2,1,14,0.7500000000000001
7,2,1,17,0.6916666666666667
7,2,1,19,0.7166666666666666
7,2,1,22,0.7666666666666666
7,2,1,29,0.7499999999999999
7,2,1,30,0.7416666666666666
7,2,2,3,0.6000000000000001
7,2,2,6,0.725
7,2,2,9,0.7333333333333333
7,2,2,12,0.7
7,2,2,15,0.7083333333333333
7,2,2,18,0.7083333333333334
7,2,2,21,0.7166666666666667
7,2,2,24,0.7499999999999999
7,2,2,27,0.7499999999999999
7,2,2,30,0.7416666666666666
7,2,2,30,0.7416666666666666
7,2,3,3,0.5666666666666667
7,2,3,6,0.6083333333333333
7,2,3,9,0.6416666666666667
7,2,3,12,0.6416666666666668
7,2,3,15,0.7583333333333334
7,2,3,18,0.75
7,2,3,21,0.8083333333333333
7,2,3,24,0.7666666666666667
7,2,3,27,0.7666666666666666
7,2,3,30,0.7416666666666666
7,2,3,30,0.7416666666666666
8,2,1,4,0.4833333333333333
8,2,1,6,0.55
8,2,1,7,0.575
8,2,1,10,0.6416666666666667
8,2,1,11,0.7
8,2,1,13,0.6333333333333333
8,2,1,14,0.6666666666666667
8,2,1,17,0.6833333333333333
8,2,1,19,0.7166666666666667
8,2,1,22,0.7166666666666667
8,2,1,29,0.7
8,2,1,30,0.7250000000000001
8,2,2,3,0.5083333333333334
8,2,2,6,0.6583333333333332
8,2,2,9,0.6333333333333334
8,2,2,12,0.7250000000000001
8,2,2,15,0.6916666666666667
8,2,2,18,0.7083333333333333
8,2,2,21,0.7083333333333334
8,2,2,24,0.675
8,2,2,27,0.7416666666666667
8,2,2,30,0.7250000000000001
8,2,2,30,0.7250000000000001
8,2,3,3,0.4333333333333334
8,2,3,6,0.5833333333333334
8,2,3,9,0.5916666666666667
8,2,3,12,0.675
8,2,3,15,0.6916666666666667
8,2,3,18,0.7166666666666667
8,2,3,21,0.775
8,2,3,24,0.7333333333333333
8,2,3,27,0.7416666666666667
8,2,3,30,0.7250000000000001
8,2,3,30,0.7250000000000001
9,2,1,4,0.39166666666666666
9,2,1,6,0.4583333333333333
9,2,1,7,0.5166666666666666
9,2,1,10,0.5333333333333333
9,2,1,11,0.4666666666666667
9,2,1,13,0.4666666666666667
9,2,1,14,0.4833333333333333
9,2,1,17,0.45
9,2,1,19,0.425
9,2,1,22,0.4666666666666667
9,2,1,29,0.4
9,2,1,30,0.4
9,2,2,3,0.45
9,2,2,6,0.4166666666666667
9,2,2,9,0.3416666666666667
9,2,2,12,0.5083333333333333
9,2,2,15,0.425
9,2,2,18,0.4
9,2,2,21,0.4666666666666666
9,2,2,24,0.4333333333333334
9,2,2,27,0.41666666666666663
9,2,2,30,0.4
9,2,2,30,0.4
9,2,3,3,0.5666666666666667
9,2,3,6,0.4999999999999999
9,2,3,9,0.4833333333333333
9,2,3,12,0.4083333333333333
9,2,3,15,0.5166666666666667
9,2,3,18,0.4166666666666667
9,2,3,21,0.5416666666666667
9,2,3,24,0.39999999999999997
9,2,3,27,0.35
9,2,3,30,0.4
9,2,3,30,0.4
10,2,1,4,0.7833333333333334
10,2,1,6,0.8083333333333333
10,2,1,7,0.8
10,2,1,10,0.675
10,2,1,11,0.7333333333333333
10,2,1,13,0.8083333333333332
10,2,1,14,0.7916666666666667
10,2,1,17,0.8333333333333334
10,2,1,19,0.775
10,2,1,22,0.8333333333333333
10,2,1,29,0.8166666666666668
10,2,1,30,0.8166666666666668
10,2,2,3,0.725
10,2,2,6,0.725
10,2,2,9,0.7666666666666667
10,2,2,12,0.7833333333333334
10,2,2,15,0.8083333333333333
10,2,2,18,0.8
10,2,2,21,0.8083333333333333
10,2,2,24,0.7666666666666667
10,2,2,27,0.825
10,2,2,30,0.8166666666666668
10,2,2,30,0.8166666666666668
10,2,3,3,0.7833333333333333
10,2,3,6,0.7916666666666667
10,2,3,9,0.7
10,2,3,12,0.7416666666666668
10,2,3,15,0.775
10,2,3,18,0.75
10,2,3,21,0.7916666666666667
10,2,3,24,0.8083333333333332
10,2,3,27,0.825
10,2,3,30,0.8166666666666668
10,2,3,30,0.8166666666666668
11,2,1,4,0.590909090909091
11,2,1,6,0.5545454545454545
11,2,1,7,0.5727272727272728
11,2,1,10,0.6818181818181819
11,2,1,11,0.6545454545454545
11,2,1,13,0.5818181818181818
11,2,1,14,0.5818181818181818
11,2,1,17,0.5727272727272728
11,2,1,19,0.5818181818181818
11,2,1,22,0.5545454545454546
11,2,1,29,0.5818181818181818
11,2,1,30,0.5909090909090909
11,2,2,3,0.4545454545454545
11,2,2,6,0.5909090909090909
11,2,2,9,0.6727272727272728
11,2,2,12,0.6727272727272728
11,2,2,15,0.6363636363636365
11,2,2,18,0.6454545454545455
11,2,2,21,0.6545454545454545
11,2,2,24,0.5909090909090909
11,2,2,27,0.6000000000000001
11,2,2,30,0.5909090909090909
11,2,2,30,0.5909090909090909
11,2,3,3,0.48181818181818176
11,2,3,6,0.5454545454545453
11,2,3,9,0.6090909090909091
11,2,3,12,0.5818181818181818
11,2,3,15,0.5909090909090908
11,2,3,18,0.6272727272727273
11,2,3,21,0.6454545454545455
11,2,3,24,0.5363636363636363
11,2,3,27,0.5909090909090909
11,2,3,30,0.5909090909090909
11,2,3,30,0.5909090909090909
12,2,1,4,0.5333333333333334
12,2,1,6,0.5
12,2,1,7,0.45
12,2,1,10,0.475
12,2,1,11,0.4666666666666667
12,2,1,13,0.4333333333333334
12,2,1,14,0.5416666666666667
12,2,1,17,0.5833333333333333
12,2,1,19,0.625
12,2,1,22,0.65
12,2,1,29,0.5416666666666666
12,2,1,30,0.55
12,2,2,3,0.5583333333333333
12,2,2,6,0.5833333333333333
12,2,2,9,0.5
12,2,2,12,0.5166666666666667
12,2,2,15,0.4916666666666667
12,2,2,18,0.5333333333333334
12,2,2,21,0.5833333333333334
12,2,2,24,0.5666666666666667
12,2,2,27,0.6166666666666666
12,2,2,30,0.55
12,2,2,30,0.55
12,2,3,3,0.5833333333333333
12,2,3,6,0.4833333333333333
12,2,3,9,0.4916666666666667
12,2,3,12,0.5
12,2,3,15,0.475
12,2,3,18,0.5333333333333334
12,2,3,21,0.4750000000000001
12,2,3,24,0.4416666666666667
12,2,3,27,0.4666666666666667
12,2,3,30,0.55
12,2,3,30,0.55
13,2,1,4,0.725
13,2,1,6,0.7666666666666667
13,2,1,7,0.7833333333333334
13,2,1,10,0.7916666666666667
13,2,1,11,0.8
13,2,1,13,0.8083333333333333
13,2,1,14,0.8
13,2,1,17,0.8416666666666668
13,2,1,19,0.8166666666666667
13,2,1,22,0.7999999999999999
13,2,1,29,0.8583333333333332
13,2,1,30,0.8666666666666668
13,2,2,3,0.6833333333333333
13,2,2,6,0.8083333333333333
13,2,2,9,0.7666666666666666
13,2,2,12,0.825
13,2,2,15,0.825
13,2,2,18,0.9249999999999998
13,2,2,21,0.8666666666666668
13,2,2,24,0.85
13,2,2,27,0.8333333333333333
13,2,2,30,0.8666666666666668
13,2,2,30,0.8666666666666668
13,2,3,3,0.675
13,2,3,6,0.7333333333333333
13,2,3,9,0.8333333333333334
13,2,3,12,0.8583333333333332
13,2,3,15,0.7666666666666666
13,2,3,18,0.7833333333333334
13,2,3,21,0.8666666666666668
13,2,3,24,0.7749999999999999
13,2,3,27,0.8416666666666668
13,2,3,30,0.8666666666666668
13,2,3,30,0.8666666666666668
14,2,1,4,0.725
14,2,1,6,0.7083333333333333
14,2,1,7,0.7750000000000001
14,2,1,10,0.7
14,2,1,11,0.725
14,2,1,13,0.7666666666666666
14,2,1,14,0.8083333333333332
14,2,1,17,0.7999999999999999
14,2,1,19,0.7999999999999999
14,2,1,22,0.7999999999999999
14,2,1,29,0.7500000000000001
